personID,gender,age,purpose,income,classTicket,payment,AA_FFP,CO_FFP,DL_FFP,B6_FFP,WN_FFP,UA_FFP,US_FFP,a1aircraft,a1departMAM,a1connections,a1travtime,a1arriveMAM,a1timediff,a1performance,a1fare,a1airline,a2aircraft,a2departMAM,a2connections,a2travtime,a2arriveMAM,a2timediff,a2performance,a2fare,a2airline,a1_AV,a2_AV,choice,choiceSituationID 
715,1,5,1,8,1,2,2,2,2,1,2,2,2,3,280,1,380,600,0,90,135,1,3,350,0,250,540,-60,90,180,5,1,1,2,5719
715,1,5,1,8,1,2,2,2,2,1,2,2,2,2,375,1,405,720,120,60,270,6,2,300,1,360,600,0,70,135,8,1,1,2,5720
716,2,2,3,6,1,1,1,1,1,1,2,1,1,2,380,1,290,670,0,90,195,6,2,470,1,320,790,120,80,85,3,1,1,2,5721
716,2,2,3,6,1,1,1,1,1,1,2,1,1,3,515,0,215,730,60,80,170,5,3,515,1,275,790,120,80,110,3,1,1,1,5722
716,2,2,3,6,1,1,1,1,1,1,2,1,1,2,380,1,290,670,0,70,195,5,3,485,0,185,670,0,70,170,5,1,1,2,5723
716,2,2,3,6,1,1,1,1,1,1,2,1,1,2,380,0,230,610,-60,90,85,3,3,305,1,305,610,-60,90,170,4,1,1,1,5724
716,2,2,3,6,1,1,1,1,1,1,2,1,1,3,515,0,215,730,60,60,170,6,2,440,0,230,670,0,70,195,5,1,1,2,5725
716,2,2,3,6,1,1,1,1,1,1,2,1,1,3,515,1,275,790,120,60,110,3,3,515,0,215,730,60,60,110,6,1,1,2,5726
716,2,2,3,6,1,1,1,1,1,1,2,1,1,3,515,1,275,790,120,80,110,4,2,320,1,290,610,-60,90,195,4,1,1,1,5727
716,2,2,3,6,1,1,1,1,1,1,2,1,1,2,380,0,230,610,-60,70,85,4,2,530,0,200,730,60,60,85,6,1,1,1,5728
717,2,6,4,5,1,1,2,1,1,1,1,1,1,3,570,0,230,920,0,60,90,3,2,585,1,275,980,60,60,90,6,1,1,1,5729
717,2,6,4,5,1,1,2,1,1,1,1,1,1,2,705,0,215,1040,120,70,180,5,2,495,1,305,920,0,70,210,5,1,1,1,5730
717,2,6,4,5,1,1,2,1,1,1,1,1,1,2,585,1,275,980,60,70,120,1,3,540,1,320,980,60,60,120,6,1,1,1,5731
717,2,6,4,5,1,1,2,1,1,1,1,1,1,3,450,1,290,860,-60,80,210,5,2,705,0,215,1040,120,80,90,3,1,1,2,5732
717,2,6,4,5,1,1,2,1,1,1,1,1,1,3,450,1,290,860,-60,60,210,6,3,510,1,290,920,0,70,180,5,1,1,2,5733
717,2,6,4,5,1,1,2,1,1,1,1,1,1,2,585,1,275,980,60,90,120,3,2,555,0,185,860,-60,90,210,1,1,1,2,5734
717,2,6,4,5,1,1,2,1,1,1,1,1,1,3,570,0,230,920,0,80,90,1,3,510,0,230,860,-60,90,180,1,1,1,1,5735
717,2,6,4,5,1,1,2,1,1,1,1,1,1,2,705,0,215,1040,120,90,180,6,3,720,0,200,1040,120,80,120,3,1,1,2,5736
718,1,6,1,8,1,2,2,1,1,1,1,2,1,3,480,1,220,700,120,90,100,1,3,555,0,145,700,120,70,100,6,1,1,2,5737
718,1,6,1,8,1,2,2,1,1,1,1,2,1,1,380,0,140,520,-60,60,75,1,3,345,1,235,580,0,80,150,5,1,1,1,5738
718,1,6,1,8,1,2,2,1,1,1,1,2,1,2,380,0,140,520,-60,80,75,5,1,580,0,120,700,120,70,75,6,1,1,2,5739
718,1,6,1,8,1,2,2,1,1,1,1,2,1,2,370,1,210,580,0,60,175,6,2,410,1,230,640,60,90,75,1,1,1,2,5740
718,1,6,1,8,1,2,2,1,1,1,1,2,1,1,370,1,210,580,0,80,175,8,3,390,0,130,520,-60,60,150,8,1,1,2,5741
718,1,6,1,8,1,2,2,1,1,1,1,2,1,3,495,0,145,640,60,70,150,8,3,420,1,220,640,60,90,100,1,1,1,2,5742
718,1,6,1,8,1,2,2,1,1,1,1,2,1,3,480,1,220,700,120,70,100,5,2,370,1,210,580,0,80,175,5,1,1,1,5743
718,1,6,1,8,1,2,2,1,1,1,1,2,1,3,495,0,145,640,60,90,150,6,1,380,0,140,520,-60,60,175,8,1,1,1,5744
719,2,6,3,7,1,1,3,1,2,1,1,2,1,4,1065,1,460,1285,60,60,150,3,4,1150,0,435,1345,120,90,150,4,1,1,2,5745
719,2,6,3,7,1,1,3,1,2,1,1,2,1,4,1005,2,520,1285,60,80,150,1,3,1035,1,430,1225,0,60,300,1,1,1,1,5746
719,2,6,3,7,1,1,3,1,2,1,1,2,1,3,1060,0,405,1225,0,90,200,3,4,880,2,585,1225,0,60,350,1,1,1,1,5747
719,2,6,3,7,1,1,3,1,2,1,1,2,1,3,1060,0,405,1225,0,70,200,1,3,1245,0,340,1345,120,90,200,4,1,1,1,5748
719,2,6,3,7,1,1,3,1,2,1,1,2,1,4,1150,0,435,1345,120,80,350,8,4,1005,2,520,1285,60,70,150,3,1,1,2,5749
719,2,6,3,7,1,1,3,1,2,1,1,2,1,3,915,2,490,1165,-60,70,300,8,4,1035,0,370,1165,-60,80,350,8,1,1,1,5750
719,2,6,3,7,1,1,3,1,2,1,1,2,1,4,1150,0,435,1345,120,60,350,4,3,1000,0,405,1165,-60,80,300,8,1,1,2,5751
719,2,6,3,7,1,1,3,1,2,1,1,2,1,3,975,1,430,1165,-60,90,300,4,3,1030,1,495,1285,60,70,200,3,1,1,2,5752
720,2,6,6,3,1,1,1,1,1,1,2,1,1,3,325,2,635,840,120,90,370,4,3,225,2,555,660,-60,60,185,6,1,1,2,5753
720,2,6,6,3,1,1,1,1,1,1,2,1,1,4,225,1,615,720,0,80,185,6,3,325,2,635,840,120,70,435,1,1,1,1,5754
720,2,6,6,3,1,1,1,1,1,1,2,1,1,3,385,1,575,840,120,70,370,5,4,375,0,525,780,60,90,370,4,1,1,2,5755
720,2,6,6,3,1,1,1,1,1,1,2,1,1,4,335,0,445,660,-60,60,435,4,3,495,0,405,780,60,90,435,4,1,1,2,5756
720,2,6,6,3,1,1,1,1,1,1,2,1,1,3,495,0,405,780,60,70,250,6,3,355,0,485,720,0,80,185,5,1,1,2,5757
720,2,6,6,3,1,1,1,1,1,1,2,1,1,3,495,0,405,780,60,90,250,1,4,425,1,535,840,120,70,370,1,1,1,1,5758
720,2,6,6,3,1,1,1,1,1,1,2,1,1,4,165,2,675,720,0,60,185,1,4,395,0,445,720,0,80,250,5,1,1,2,5759
720,2,6,6,3,1,1,1,1,1,1,2,1,1,4,335,0,445,660,-60,80,435,5,4,165,1,615,660,-60,60,250,6,1,1,1,5760
721,1,5,2,2,2,1,2,1,1,1,2,2,1,1,415,0,140,555,0,80,365,8,2,445,1,230,675,120,80,365,6,1,1,1,5761
721,1,5,2,2,2,1,2,1,1,1,2,2,1,3,355,1,260,615,60,70,310,8,1,415,0,140,555,0,70,155,2,1,1,2,5762
721,1,5,2,2,2,1,2,1,1,1,2,2,1,3,525,0,150,675,120,90,210,5,2,245,1,250,495,-60,90,155,8,1,1,1,5763
721,1,5,2,2,2,1,2,1,1,1,2,2,1,1,245,1,250,495,-60,60,155,5,1,455,0,160,615,60,60,365,5,1,1,2,5764
721,1,5,2,2,2,1,2,1,1,1,2,2,1,2,415,0,140,555,0,60,365,6,3,385,0,170,555,0,70,210,2,1,1,1,5765
721,1,5,2,2,2,1,2,1,1,1,2,2,1,3,525,0,150,675,120,70,210,2,3,465,0,150,615,60,60,310,5,1,1,1,5766
721,1,5,2,2,2,1,2,1,1,1,2,2,1,2,245,1,250,495,-60,80,155,2,3,255,1,240,495,-60,90,210,8,1,1,1,5767
721,1,5,2,2,2,1,2,1,1,1,2,2,1,3,355,1,260,615,60,90,310,6,3,415,1,260,675,120,80,310,6,1,1,1,5768
722,2,2,4,5,1,4,1,1,1,1,1,1,1,4,565,0,545,1050,-60,90,320,3,3,660,2,570,1170,60,80,320,5,1,1,1,5769
722,2,2,4,5,1,4,1,1,1,1,1,1,1,4,565,0,545,1050,-60,70,320,7,4,565,0,545,1050,-60,70,560,7,1,1,1,5770
722,2,2,4,5,1,4,1,1,1,1,1,1,1,4,560,2,610,1110,0,90,480,5,4,620,1,550,1110,0,90,560,8,1,1,1,5771
722,2,2,4,5,1,4,1,1,1,1,1,1,1,3,730,0,500,1170,60,80,560,8,3,520,2,650,1110,0,90,480,8,1,1,2,5772
722,2,2,4,5,1,4,1,1,1,1,1,1,1,4,620,1,550,1110,0,70,480,8,3,790,0,500,1230,120,60,320,3,1,1,2,5773
722,2,2,4,5,1,4,1,1,1,1,1,1,1,3,720,2,570,1230,120,60,240,3,3,690,0,420,1050,-60,70,480,7,1,1,1,5774
722,2,2,4,5,1,4,1,1,1,1,1,1,1,3,780,1,510,1230,120,80,240,7,4,595,1,635,1170,60,80,240,5,1,1,1,5775
722,2,2,4,5,1,4,1,1,1,1,1,1,1,3,730,0,500,1170,60,60,560,5,4,830,0,460,1230,120,60,240,3,1,1,2,5776
723,2,4,3,6,1,1,1,1,1,1,1,1,1,2,585,0,140,545,0,90,195,3,3,515,0,150,485,-60,60,110,1,1,1,1,5777
723,2,4,3,6,1,1,1,1,1,1,1,1,1,3,545,1,240,605,60,80,170,3,2,525,0,140,485,-60,60,85,1,1,1,1,5778
723,2,4,3,6,1,1,1,1,1,1,1,1,1,2,415,1,250,485,-60,70,85,1,3,505,1,220,545,0,80,110,3,1,1,2,5779
723,2,4,3,6,1,1,1,1,1,1,1,1,1,3,545,1,240,605,60,60,170,3,3,545,1,240,605,60,90,170,3,1,1,2,5780
723,2,4,3,6,1,1,1,1,1,1,1,1,1,3,715,0,130,665,120,60,110,4,1,475,1,250,545,0,80,85,3,1,1,2,5781
723,2,4,3,6,1,1,1,1,1,1,1,1,1,1,415,1,250,485,-60,90,85,4,2,685,0,160,665,120,70,195,4,1,1,1,5782
723,2,4,3,6,1,1,1,1,1,1,1,1,1,1,585,0,140,545,0,70,195,3,1,555,1,230,605,60,90,195,3,1,1,1,5783
723,2,4,3,6,1,1,1,1,1,1,1,1,1,3,715,0,130,665,120,80,110,1,3,715,0,130,665,120,70,170,4,1,1,1,5784
724,1,3,4,4,2,1,1,1,1,1,1,3,1,4,625,0,305,930,-60,60,175,8,3,770,0,280,1050,60,90,175,8,1,1,2,5785
724,1,3,4,4,2,1,1,1,1,1,1,3,1,3,690,1,420,1110,120,70,150,8,4,695,0,355,1050,60,90,150,8,1,1,2,5786
724,1,3,4,4,2,1,1,1,1,1,1,3,1,4,485,2,505,990,0,60,75,5,4,685,0,305,990,0,80,100,8,1,1,2,5787
724,1,3,4,4,2,1,1,1,1,1,1,3,1,3,630,2,480,1110,120,90,150,8,3,500,2,430,930,-60,60,75,6,1,1,2,5788
724,1,3,4,4,2,1,1,1,1,1,1,3,1,4,625,0,305,930,-60,80,175,8,4,485,1,445,930,-60,60,100,6,1,1,2,5789
724,1,3,4,4,2,1,1,1,1,1,1,3,1,3,770,0,280,1050,60,70,100,6,3,660,0,330,990,0,80,75,8,1,1,2,5790
724,1,3,4,4,2,1,1,1,1,1,1,3,1,3,770,0,280,1050,60,90,100,5,4,715,1,395,1110,120,70,150,5,1,1,1,5791
724,1,3,4,4,2,1,1,1,1,1,1,3,1,4,545,1,445,990,0,80,75,6,3,630,2,480,1110,120,70,175,5,1,1,1,5792
725,2,3,3,8,1,1,1,1,1,1,1,1,1,3,540,0,270,690,-60,60,120,5,2,650,1,340,870,120,90,120,6,1,1,2,5793
725,2,3,3,8,1,1,1,1,1,1,1,1,1,2,650,1,340,870,120,90,90,5,2,620,0,250,750,0,60,180,2,1,1,1,5794
725,2,3,3,8,1,1,1,1,1,1,1,1,1,3,550,1,320,750,0,80,180,3,2,640,0,290,810,60,70,120,5,1,1,2,5795
725,2,3,3,8,1,1,1,1,1,1,1,1,1,2,650,1,340,870,120,70,90,2,3,630,1,360,870,120,90,90,6,1,1,2,5796
725,2,3,3,8,1,1,1,1,1,1,1,1,1,2,640,0,290,810,60,70,210,3,2,430,1,380,690,-60,80,180,3,1,1,1,5797
725,2,3,3,8,1,1,1,1,1,1,1,1,1,2,640,0,290,810,60,90,210,6,3,700,0,230,810,60,70,90,5,1,1,2,5798
725,2,3,3,8,1,1,1,1,1,1,1,1,1,3,550,1,320,750,0,60,180,6,3,490,1,320,690,-60,80,210,3,1,1,1,5799
725,2,3,3,8,1,1,1,1,1,1,1,1,1,3,540,0,270,690,-60,80,120,2,3,600,0,270,750,0,60,210,2,1,1,1,5800
726,2,5,3,5,1,1,1,1,1,1,1,1,1,3,635,0,205,780,0,60,90,5,2,645,1,255,840,60,60,90,3,1,1,1,5801
726,2,5,3,5,1,1,1,1,1,1,1,1,1,3,510,1,270,720,-60,60,210,3,3,570,1,270,780,0,70,180,1,1,1,2,5802
726,2,5,3,5,1,1,1,1,1,1,1,1,1,1,645,1,255,840,60,90,120,5,1,615,0,165,720,-60,90,210,4,1,1,2,5803
726,2,5,3,5,1,1,1,1,1,1,1,1,1,2,645,1,255,840,60,70,120,4,3,605,1,295,840,60,60,120,3,1,1,1,5804
726,2,5,3,5,1,1,1,1,1,1,1,1,1,3,635,0,205,780,0,80,90,4,3,575,0,205,720,-60,90,180,4,1,1,1,5805
726,2,5,3,5,1,1,1,1,1,1,1,1,1,3,510,1,270,720,-60,80,210,1,1,765,0,195,900,120,80,90,5,1,1,2,5806
726,2,5,3,5,1,1,1,1,1,1,1,1,1,1,765,0,195,900,120,70,180,1,2,555,1,285,780,0,70,210,1,1,1,1,5807
726,2,5,3,5,1,1,1,1,1,1,1,1,1,2,765,0,195,900,120,90,180,3,3,780,0,180,900,120,80,120,5,1,1,2,5808
727,2,5,4,7,1,1,1,1,1,1,1,1,1,3,435,0,265,700,60,90,330,7,2,330,0,250,580,-60,60,385,4,1,1,1,5809
727,2,5,4,7,1,1,1,1,1,1,1,1,1,3,435,0,265,700,60,70,330,4,3,380,1,320,700,60,90,220,3,1,1,2,5810
727,2,5,4,7,1,1,1,1,1,1,1,1,1,2,330,0,250,580,-60,60,165,3,3,285,1,355,640,0,80,330,8,1,1,1,5811
727,2,5,4,7,1,1,1,1,1,1,1,1,1,3,440,1,320,760,120,90,220,3,3,495,0,265,760,120,70,220,7,1,1,2,5812
727,2,5,4,7,1,1,1,1,1,1,1,1,1,2,340,1,300,640,0,60,385,7,2,360,1,340,700,60,90,165,3,1,1,2,5813
727,2,5,4,7,1,1,1,1,1,1,1,1,1,2,340,1,300,640,0,80,385,4,3,350,0,230,580,-60,60,330,4,1,1,2,5814
727,2,5,4,7,1,1,1,1,1,1,1,1,1,3,440,1,320,760,120,70,220,8,2,340,1,300,640,0,80,385,8,1,1,1,5815
727,2,5,4,7,1,1,1,1,1,1,1,1,1,2,330,0,250,580,-60,80,165,8,2,550,0,210,760,120,70,165,7,1,1,2,5816
728,2,5,3,8,1,1,2,2,3,2,2,2,2,4,90,2,1095,1065,60,70,540,8,3,405,0,720,1005,0,70,270,8,1,1,2,5817
728,2,5,3,8,1,1,2,2,3,2,2,2,2,3,45,2,1020,945,-60,80,270,8,4,120,2,945,945,-60,90,360,8,1,1,1,5818
728,2,5,3,8,1,1,2,2,3,2,2,2,2,3,405,0,720,1005,0,80,630,8,3,435,1,810,1125,120,80,630,3,1,1,2,5819
728,2,5,3,8,1,1,2,2,3,2,2,2,2,3,405,0,720,1005,0,60,630,3,4,180,0,945,1005,0,70,360,8,1,1,2,5820
728,2,5,3,8,1,1,2,2,3,2,2,2,2,4,150,1,1035,1065,60,90,540,3,4,150,2,1095,1125,120,80,540,3,1,1,2,5821
728,2,5,3,8,1,1,2,2,3,2,2,2,2,3,105,1,960,945,-60,60,270,3,3,315,0,870,1065,60,60,630,3,1,1,1,5822
728,2,5,3,8,1,1,2,2,3,2,2,2,2,4,450,0,795,1125,120,90,360,3,3,105,1,960,945,-60,90,270,8,1,1,1,5823
728,2,5,3,8,1,1,2,2,3,2,2,2,2,4,450,0,795,1125,120,70,360,8,4,390,0,795,1065,60,60,540,3,1,1,1,5824
729,2,6,2,11,1,2,3,2,2,1,2,2,3,4,460,0,380,960,120,70,245,5,4,430,1,410,960,120,60,105,1,1,1,2,5825
729,2,6,2,11,1,2,3,2,2,1,2,2,3,4,310,2,470,900,60,90,105,1,4,400,0,380,900,60,80,105,7,1,1,2,5826
729,2,6,2,11,1,2,3,2,2,1,2,2,3,3,310,0,410,840,0,80,140,4,3,430,0,350,900,60,80,140,7,1,1,2,5827
729,2,6,2,11,1,2,3,2,2,1,2,2,3,3,310,0,410,840,0,60,140,1,4,190,1,470,780,-60,70,245,4,1,1,1,5828
729,2,6,2,11,1,2,3,2,2,1,2,2,3,3,160,2,500,780,-60,60,210,7,3,280,2,560,960,120,60,140,1,1,1,2,5829
729,2,6,2,11,1,2,3,2,2,1,2,2,3,3,220,1,440,780,-60,80,210,5,4,400,0,320,840,0,90,245,5,1,1,2,5830
729,2,6,2,11,1,2,3,2,2,1,2,2,3,4,370,1,410,900,60,70,105,4,3,160,2,500,780,-60,70,210,4,1,1,1,5831
729,2,6,2,11,1,2,3,2,2,1,2,2,3,4,460,0,380,960,120,90,245,7,3,310,0,410,840,0,90,210,5,1,1,1,5832
730,2,3,3,6,1,1,1,1,1,1,1,1,1,1,295,1,215,510,-60,90,310,5,2,395,1,235,630,60,70,210,6,1,1,1,5833
730,2,3,3,6,1,1,1,1,1,1,1,1,1,1,425,0,145,570,0,70,210,7,1,565,0,125,690,120,90,210,5,1,1,2,5834
730,2,3,3,6,1,1,1,1,1,1,1,1,1,2,295,1,215,510,-60,70,310,7,3,375,0,135,510,-60,80,365,7,1,1,2,5835
730,2,3,3,6,1,1,1,1,1,1,1,1,1,2,425,0,145,570,0,90,210,6,3,325,1,245,570,0,60,365,7,1,1,2,5836
730,2,3,3,6,1,1,1,1,1,1,1,1,1,3,405,1,225,630,60,80,155,7,2,355,1,215,570,0,60,310,7,1,1,1,5837
730,2,3,3,6,1,1,1,1,1,1,1,1,1,3,535,0,155,690,120,60,365,5,1,365,0,145,510,-60,80,310,7,1,1,2,5838
730,2,3,3,6,1,1,1,1,1,1,1,1,1,3,405,1,225,630,60,60,155,6,3,535,0,155,690,120,90,155,5,1,1,2,5839
730,2,3,3,6,1,1,1,1,1,1,1,1,1,3,535,0,155,690,120,80,365,7,3,405,1,225,630,60,70,155,6,1,1,2,5840
731,2,3,3,8,1,1,2,2,2,1,1,2,2,4,120,2,780,660,-60,60,340,3,4,380,0,520,660,-60,70,255,5,1,1,2,5841
731,2,3,3,8,1,1,2,2,2,1,1,2,2,4,440,0,520,720,0,60,510,4,3,505,0,575,840,120,60,510,4,1,1,1,5842
731,2,3,3,8,1,1,2,2,2,1,1,2,2,3,505,0,575,840,120,70,255,2,3,220,0,680,660,-60,70,340,5,1,1,1,5843
731,2,3,3,8,1,1,2,2,2,1,1,2,2,3,505,0,575,840,120,90,255,3,4,350,2,670,780,60,80,595,3,1,1,1,5844
731,2,3,3,8,1,1,2,2,2,1,1,2,2,3,250,1,770,780,60,70,595,5,4,450,0,630,840,120,60,595,4,1,1,2,5845
731,2,3,3,8,1,1,2,2,2,1,1,2,2,4,440,0,520,720,0,80,510,5,4,180,2,780,720,0,90,255,2,1,1,2,5846
731,2,3,3,8,1,1,2,2,2,1,1,2,2,4,180,1,720,660,-60,80,340,2,3,250,1,770,780,60,80,510,3,1,1,1,5847
731,2,3,3,8,1,1,2,2,2,1,1,2,2,3,190,2,830,780,60,90,595,4,3,295,1,665,720,0,90,340,2,1,1,2,5848
732,2,3,3,11,3,1,2,1,1,1,2,2,1,2,525,0,130,715,-60,70,120,1,2,660,0,115,835,60,60,120,6,1,1,1,5849
732,2,3,3,11,3,1,2,1,1,1,2,2,1,2,510,1,205,775,0,90,280,6,1,615,1,220,895,120,80,120,8,1,1,2,5850
732,2,3,3,11,3,1,2,1,1,1,2,2,1,1,525,0,130,715,-60,90,120,8,3,445,1,210,715,-60,90,240,1,1,1,1,5851
732,2,3,3,11,3,1,2,1,1,1,2,2,1,3,635,1,200,895,120,60,160,8,3,655,0,120,835,60,60,160,6,1,1,2,5852
732,2,3,3,11,3,1,2,1,1,1,2,2,1,3,635,1,200,895,120,80,160,1,1,450,1,205,715,-60,90,280,1,1,1,1,5853
732,2,3,3,11,3,1,2,1,1,1,2,2,1,1,510,1,205,775,0,70,280,5,3,605,0,110,775,0,70,240,5,1,1,2,5854
732,2,3,3,11,3,1,2,1,1,1,2,2,1,3,655,0,120,835,60,80,240,5,3,635,1,200,895,120,80,160,8,1,1,2,5855
732,2,3,3,11,3,1,2,1,1,1,2,2,1,3,655,0,120,835,60,60,240,6,2,585,0,130,775,0,70,280,5,1,1,1,5856
733,1,5,1,6,1,1,3,3,1,1,1,3,3,3,495,1,525,840,120,60,250,2,3,440,1,460,720,0,70,125,8,1,1,1,5857
733,1,5,1,6,1,1,3,3,1,1,1,3,3,4,500,0,340,660,-60,90,295,2,3,650,0,370,840,120,80,295,2,1,1,1,5858
733,1,5,1,6,1,1,3,3,1,1,1,3,3,4,350,2,550,720,0,70,125,8,3,435,1,525,780,60,60,295,6,1,1,2,5859
733,1,5,1,6,1,1,3,3,1,1,1,3,3,3,435,2,585,840,120,80,250,1,4,615,0,405,840,120,80,250,2,1,1,2,5860
733,1,5,1,6,1,1,3,3,1,1,1,3,3,4,405,1,495,720,0,90,125,6,4,500,0,340,660,-60,90,170,1,1,1,2,5861
733,1,5,1,6,1,1,3,3,1,1,1,3,3,3,590,0,370,780,60,80,170,8,3,405,0,435,660,-60,90,125,1,1,1,2,5862
733,1,5,1,6,1,1,3,3,1,1,1,3,3,4,500,0,340,660,-60,70,295,1,4,350,2,550,720,0,70,170,8,1,1,1,5863
733,1,5,1,6,1,1,3,3,1,1,1,3,3,3,590,0,370,780,60,60,170,6,4,470,2,490,780,60,60,250,6,1,1,1,5864
734,2,5,6,5,1,1,2,2,2,1,2,1,2,3,625,0,575,1080,-60,60,370,5,4,570,0,630,1080,-60,80,185,2,1,1,2,5865
734,2,5,6,5,1,1,2,2,2,1,2,1,2,4,600,2,780,1260,120,70,435,3,3,625,0,575,1080,-60,80,250,2,1,1,2,5866
734,2,5,6,5,1,1,2,2,2,1,2,1,2,3,490,1,770,1140,0,60,250,8,3,700,0,680,1260,120,90,370,8,1,1,1,5867
734,2,5,6,5,1,1,2,2,2,1,2,1,2,3,430,2,830,1140,0,80,250,2,4,650,1,610,1140,0,60,185,3,1,1,2,5868
734,2,5,6,5,1,1,2,2,2,1,2,1,2,4,800,0,520,1200,60,90,185,8,3,430,2,830,1140,0,60,250,3,1,1,1,5869
734,2,5,6,5,1,1,2,2,2,1,2,1,2,4,800,0,520,1200,60,70,185,2,4,860,0,520,1260,120,90,435,8,1,1,1,5870
734,2,5,6,5,1,1,2,2,2,1,2,1,2,4,660,1,720,1260,120,90,435,5,4,600,1,720,1200,60,70,435,5,1,1,1,5871
734,2,5,6,5,1,1,2,2,2,1,2,1,2,3,625,0,575,1080,-60,80,370,3,3,595,2,725,1200,60,70,370,5,1,1,1,5872
735,1,4,2,8,2,2,1,1,2,1,1,1,1,3,1220,0,245,1345,120,60,330,5,2,945,1,400,1225,0,80,245,3,1,1,2,5873
735,1,4,2,8,2,2,1,1,2,1,1,1,1,2,1080,0,265,1225,0,70,575,3,2,1050,1,355,1285,60,90,575,8,1,1,1,5874
735,1,4,2,8,2,2,1,1,2,1,1,1,1,3,1030,1,375,1285,60,80,490,3,2,1020,0,265,1165,-60,60,245,1,1,1,2,5875
735,1,4,2,8,2,2,1,1,2,1,1,1,1,2,885,1,400,1165,-60,70,245,1,3,1010,1,335,1225,0,80,330,3,1,1,2,5876
735,1,4,2,8,2,2,1,1,2,1,1,1,1,2,885,1,400,1165,-60,90,245,5,2,1155,0,310,1345,120,70,575,5,1,1,2,5877
735,1,4,2,8,2,2,1,1,2,1,1,1,1,3,1030,1,375,1285,60,60,490,8,3,1030,1,375,1285,60,90,490,8,1,1,2,5878
735,1,4,2,8,2,2,1,1,2,1,1,1,1,3,1220,0,245,1345,120,80,330,1,3,1220,0,245,1345,120,70,490,5,1,1,1,5879
735,1,4,2,8,2,2,1,1,2,1,1,1,1,2,1080,0,265,1225,0,90,575,8,3,1000,0,285,1165,-60,60,330,1,1,1,2,5880
736,2,6,3,8,2,1,1,2,1,2,2,3,1,4,505,0,335,780,60,60,180,5,3,265,1,455,660,-60,70,240,6,1,1,1,5881
736,2,6,3,8,2,1,1,2,1,2,2,3,1,3,265,2,515,720,0,90,240,5,3,475,0,365,780,60,80,360,5,1,1,2,5882
736,2,6,3,8,2,1,1,2,1,2,2,3,1,4,355,2,545,840,120,60,420,8,4,355,2,545,840,120,60,420,8,1,1,1,5883
736,2,6,3,8,2,1,1,2,1,2,2,3,1,3,415,0,305,660,-60,90,360,8,4,385,0,395,720,0,90,180,8,1,1,2,5884
736,2,6,3,8,2,1,1,2,1,2,2,3,1,4,415,1,485,840,120,80,420,6,3,475,0,305,720,0,90,240,8,1,1,2,5885
736,2,6,3,8,2,1,1,2,1,2,2,3,1,3,415,0,305,660,-60,70,360,6,3,505,1,395,840,120,60,360,8,1,1,1,5886
736,2,6,3,8,2,1,1,2,1,2,2,3,1,3,325,1,455,720,0,70,240,8,4,235,2,485,660,-60,70,180,6,1,1,2,5887
736,2,6,3,8,2,1,1,2,1,2,2,3,1,4,505,0,335,780,60,80,180,8,4,505,0,335,780,60,80,420,5,1,1,1,5888
737,2,4,4,6,1,1,1,1,1,2,2,1,1,4,415,0,670,905,-60,70,280,1,4,415,0,670,905,-60,70,490,1,1,1,1,5889
737,2,4,4,6,1,1,1,1,1,2,2,1,1,3,600,2,665,1085,120,60,210,4,3,570,0,515,905,-60,70,420,1,1,1,2,5890
737,2,4,4,6,1,1,1,1,1,2,2,1,1,3,590,0,615,1025,60,60,490,5,4,700,0,565,1085,120,60,210,4,1,1,2,5891
737,2,4,4,6,1,1,1,1,1,2,2,1,1,4,415,0,670,905,-60,90,280,4,3,540,2,665,1025,60,80,280,5,1,1,1,5892
737,2,4,4,6,1,1,1,1,1,2,2,1,1,3,660,1,605,1085,120,80,210,1,4,445,1,760,1025,60,80,210,5,1,1,2,5893
737,2,4,4,6,1,1,1,1,1,2,2,1,1,3,590,0,615,1025,60,80,490,8,3,380,2,765,965,0,90,420,8,1,1,1,5894
737,2,4,4,6,1,1,1,1,1,2,2,1,1,4,430,2,715,965,0,90,420,5,4,490,1,655,965,0,90,490,8,1,1,2,5895
737,2,4,4,6,1,1,1,1,1,2,2,1,1,4,490,1,655,965,0,70,420,8,3,650,0,615,1085,120,60,280,4,1,1,2,5896
738,1,5,2,7,1,1,1,1,2,1,1,2,1,3,495,0,285,900,0,60,375,6,2,525,1,315,960,60,60,375,7,1,1,1,5897
738,1,5,2,7,1,1,1,1,2,1,1,2,1,3,385,1,335,840,-60,80,875,3,2,635,0,265,1020,120,80,375,6,1,1,2,5898
738,1,5,2,7,1,1,1,1,2,1,1,2,1,2,525,1,315,960,60,70,500,8,3,465,1,375,960,60,60,500,7,1,1,1,5899
738,1,5,2,7,1,1,1,1,2,1,1,2,1,2,635,0,265,1020,120,70,750,3,2,425,1,355,900,0,70,875,3,1,1,1,5900
738,1,5,2,7,1,1,1,1,2,1,1,2,1,3,495,0,285,900,0,80,375,8,3,435,0,285,840,-60,90,750,8,1,1,1,5901
738,1,5,2,7,1,1,1,1,2,1,1,2,1,2,525,1,315,960,60,90,500,6,2,495,0,225,840,-60,90,875,8,1,1,1,5902
738,1,5,2,7,1,1,1,1,2,1,1,2,1,3,385,1,335,840,-60,60,875,7,3,445,1,335,900,0,70,750,3,1,1,2,5903
